FileName,Method,ClassName,Severity,Smell
XSLTCDTMManager.java,getDTM(SourcebooleanDTMWSFilterbooleanbooleanbooleanintbooleanboolean),XSLTCDTMManager,2,feature-envy
JAIFEnumConstant.java,JAIFEnumConstant(String),JAIFEnumConstant,1,feature-envy
JAIFEnumConstant.java,getName(),JAIFEnumConstant,1,feature-envy
JAIFEnumConstant.java,toString(),JAIFEnumConstant,1,feature-envy
ClassParserUsingASM.java,parse(ClassNameAndSuperclassInfo.Builder),ClassParserUsingASM,1,feature-envy
IsNullValueAnalysis.java,meetInto(IsNullValueFrameEdgeIsNullValueFrameboolean),IsNullValueAnalysis,3,feature-envy
FindOpenStream.java,analyzeMethod(ClassContextMethodStreamResourceTrackerResourceCollection),FindOpenStream,3,feature-envy
Father.java,Father(),Father,1,feature-envy
Father.java,deleteSsnr(),Father,1,feature-envy
Father.java,getFirstName(),Father,1,feature-envy
PartialTerminationDescriptor.java,PartialTerminationDescriptor(),PartialTerminationDescriptor,3,feature-envy
AbstractTransactionContext.java,load(IdentityProposedEntityAccessModeQueryResults),AbstractTransactionContext,3,feature-envy
InterbaseQueryExpression.java,appendJoin(JDBCQueryExpression.Join),InterbaseQueryExpression,3,feature-envy
Marshaller.java,marshal(ObjectXMLFieldDescriptorContentHandlerMarshaller.MarshalState),Marshaller,3,feature-envy
StringInputRenderer.java,encodeBegin(FacesContextUIComponent),StringInputRenderer,3,feature-envy
UserHandler.java,findUsers(Query),UserHandler,2,feature-envy
PortletApplicationHandler.java,process(ServletContextHttpServletRequestHttpServletResponseInputOutputPortletWindowInternalboolean),PortletApplicationHandler,4,feature-envy
SpiderWebPlot.java,drawRadarPoly(Graphics2DRectangle2DPoint2DPlotRenderingInfointintdoubledouble),SpiderWebPlot,1,feature-envy
QueryTermExtractor.java,getTerms(Query),QueryTermExtractor,1,feature-envy
Highlighter.java,getBestTextFragments(TokenStreamStringbooleanint),Highlighter,2,feature-envy
DirectoryReader.java,DirectoryReader(DirectorySegmentInfosSegmentReader[]int[]MapbooleanbooleanintCollection),DirectoryReader,1,feature-envy
FreqProxTermsWriter.java,appendPostings(StringSegmentWriteStateFreqProxTermsWriterPerField[]FormatPostingsFieldsConsumer),FreqProxTermsWriter,3,feature-envy
RemoteAddrValve.java,getInfo(),RemoteAddrValve,1,feature-envy
RemoteAddrValve.java,invoke(RequestResponse),RemoteAddrValve,1,feature-envy
JDBCAccessLogValve.java,JDBCAccessLogValve(),JDBCAccessLogValve,1,feature-envy
ManagerServlet.java,deploy(PrintWriterStringStringStringboolean),ManagerServlet,1,feature-envy
ServiceRefFactory.java,getObjectInstance(ObjectNameContextHashtable),ServiceRefFactory,3,feature-envy
BotGUI.java,BotGUI(BotClient),BotGUI,1,feature-envy
MissileWeaponHandler.java,calcHits(Vector),MissileWeaponHandler,4,feature-envy
WeaponHandler.java,handleEntityDamage(EntityVectorBuildingintintint),WeaponHandler,3,feature-envy
Mech.java,getBattleForceStandardWeaponsDamage(intintbooleanboolean),Mech,4,feature-envy
AbstractAttackAction.java,nightModifiers(IGameTargetableAmmoTypeEntityboolean),AbstractAttackAction,3,feature-envy
JRGenericPrintElementParameterFactory.java,Parameter(JRGenericPrintElementString),JRGenericPrintElementParameterFactory.Parameter,1,feature-envy
JRGenericPrintElementParameterFactory.java,setValue(JRGenericPrintElementParameterFactory.ParameterValue),JRGenericPrintElementParameterFactory.Parameter,1,feature-envy
JRXmlssExporter.java,exportReportToStream(Writer),JRXmlssExporter,1,feature-envy
JRXmlssExporter.java,exportPage(JRPrintPageCutsInfointJRPrintElementIndexboolean),JRXmlssExporter,3,feature-envy
KDConditionalEstimator.java,KDConditionalEstimator(intdouble),KDConditionalEstimator,1,feature-envy
KDConditionalEstimator.java,addValue(doubledoubledouble),KDConditionalEstimator,1,feature-envy
UnivariateKernelEstimator.java,main(String[]),UnivariateKernelEstimator,1,feature-envy
CheckEstimator.java,runBasicTest(CheckEstimator.AttrTypesintintintintintbooleanbooleanintintintFastVector),CheckEstimator,1,feature-envy
SMO.java,buildClassifier(Instancesintintbooleanintint),SMO.BinarySMO,1,feature-envy
UMLStereotypeTagDefinitionListModel.java,UMLStereotypeTagDefinitionListModel(),UMLStereotypeTagDefinitionListModel,1,feature-envy
UMLStereotypeTagDefinitionListModel.java,buildModelList(),UMLStereotypeTagDefinitionListModel,1,feature-envy
UMLStereotypeTagDefinitionListModel.java,isValidElement(Object),UMLStereotypeTagDefinitionListModel,1,feature-envy
CollectionsModelInterpreter.java,invokeFeature(MapObjectStringStringObject[]),CollectionsModelInterpreter,1,feature-envy
FieldMethodZero.java,FieldMethodZero(StringRubyModuleField),FieldMethodZero,1,feature-envy
FieldMethodZero.java,safeConvert(IRubyObject),FieldMethodZero,1,feature-envy
Dir.java,glob_helper(Stringbyte[]intintintintDir.GlobFuncDir.GlobArgs),Dir,1,feature-envy
CorruptPowerPointFileException.java,CorruptPowerPointFileException(String),CorruptPowerPointFileException,1,feature-envy
HSLFException.java,HSLFException(),HSLFException,1,feature-envy
XLS2CSVmra.java,processRecord(Record),XLS2CSVmra,4,feature-envy
DataExtraction.java,main(String[]),DataExtraction,3,feature-envy
SimpleStorage.java,SimpleStorage(WebMailServer),SimpleStorage,1,feature-envy
SimpleStorage.java,initConfig(),SimpleStorage,1,feature-envy
SimpleStorage.java,loadXMLSysData(),SimpleStorage,1,feature-envy
SimpleStorage.java,saveXMLSysData(),SimpleStorage,1,feature-envy
SendMessage.java,handleURL(StringHTTPSessionHTTPRequestHeader),SendMessage,3,feature-envy
ServletLogger.java,ServletLogger(WebMailServerStorage),ServletLogger,1,feature-envy
